,author,book_title,nationality,strength,subject,year,year_range,cluster_5,farm,war,machine,family,philosophy,world war one,us civil war,art,sailor,feudalism,christianity,literature,science,factory,statistics,Race (human categorization),probability,industry,novel,city,fiction,nation,nature,revolution,liberalism,evolution,sex,taste,Feelings,manual labor,democracy,poetry,Charity (practice),capitalism,country,ebooks-unzipped/1228.txt,ebooks-unzipped/chance_and_luck.tex,ebooks-unzipped/euclid.tex,ebooks-unzipped/short_hist_math.tex
1095,Wilkie Collins,The Black Robe,British,0.141015329189,family,1881,1890,0,0.0359464143931,0.105208863466,0.029122407463,0.141015329189,0.0248667493249,0.0644041730488,0.0653951390998,0.127988646932,0.113935362726,0.0622867757708,0.0791594923869,0.0534207352605,0.0343691721098,0.0606984526604,0.0974134837699,0.0663877811526,0.019302639541,0.0257550928794,0.102152388661,0.0516578960501,0.0194389979557,0.0385134479748,0.0925942449538,0.0332123818306,0.0395235673179,0.0455009398503,0.0253586974754,0.0626736900099,0.0412694670014,0.0501856629597,0.0594671085848,0.0220035771587,0.0341465936699,0.0799040415574,0.0258370201925,0.0180878268964,0.0666993993361,0.00318763944087,0.0603348814487
1096,Wilkie Collins,The Law and the Lady,British,0.158766254091,family,1875,1880,0,0.0323161791405,0.115142044238,0.041961518579,0.158766254091,0.0190889325586,0.0809761008132,0.0753195988988,0.0998630205946,0.129131835352,0.0551208597483,0.0550948310127,0.035224473558,0.0274627781701,0.0599718168848,0.113093014836,0.0719402462495,0.034990011717,0.0368481752435,0.096610026926,0.0484520056628,0.0309973044365,0.0285571473086,0.086444801627,0.0243975485525,0.0342530418264,0.0480466248687,0.02837127468,0.0608935048247,0.0372235941243,0.0496543910745,0.052992291626,0.0423966685403,0.0216877289611,0.0867008659313,0.0202475095885,0.0262767578005,0.0678113868636,0.0102297653704,0.0603658763535
1097,Wilkie Collins,The Two Destinies,British,0.180923149176,us civil war,1876,1880,3,0.0735188737711,0.0901762795647,0.0399107799312,0.134225197708,0.0255998663299,0.0852924968624,0.180923149176,0.097576107107,0.123935782816,0.0360058374395,0.0638475029624,0.0458301469308,0.0297163882962,0.0790084634473,0.089423023593,0.102827543849,0.01899086919,0.0872323603225,0.0365768487238,0.0909040441899,0.0248079603523,0.0283175902827,0.0215615766376,0.0213718374529,0.0284878999214,0.0324934474688,0.0155966303285,0.0682912664731,0.0317758568763,0.0406121475479,0.0686849664523,0.0230694971504,0.0297892187495,0.0809872223768,0.0766334508998,0.0326685106824,0.0946739479801,0.00288311945821,0.0607920259588
1098,Wilkie Collins,The Legacy of Cain,British,0.137958637891,family,1888,1890,0,0.0229869553247,0.101028787736,0.0186172912882,0.137958637891,0.0205749787653,0.0575570266757,0.069827849003,0.0808190477394,0.107590474154,0.0379153879375,0.0495194764875,0.0312047477802,0.0182711728717,0.04371039117,0.0957505129608,0.0548263643104,0.0186202610604,0.0244426824228,0.0970974985094,0.0347474471644,0.0162656924303,0.0170447895658,0.0482696653307,0.0184802614876,0.0335147000449,0.0299581806922,0.0142636579316,0.0445879502266,0.0356429160388,0.0447981591353,0.0459801418545,0.0172474595329,0.0317120998119,0.0683821107592,0.00883930662879,0.0172409157659,0.0554941651541,0.00153793526415,0.0422857878795
1099,Wilkie Collins,Poor Miss Finch,British,0.181244028955,family,1872,1880,3,0.0661972202818,0.0828319172471,0.0563428161871,0.181244028955,0.0285253634925,0.0975613607212,0.0519202680706,0.105729653156,0.0941513366781,0.0477539268477,0.065325434892,0.0422062042542,0.0284655239945,0.0858653056793,0.102661715619,0.115829974237,0.0346670857868,0.0298520457157,0.103902272852,0.0697719449445,0.0322561499463,0.0624543327323,0.0238781281118,0.0490321646323,0.0367190193361,0.0359478272904,0.0286964135464,0.0865683155023,0.0345452076921,0.0490118212519,0.0624972977335,0.0357322019407,0.0146018461332,0.0877403834914,0.0484429208717,0.0415796326892,0.10799965219,0.0099382781298,0.0885820508
1100,Wilkie Collins,Jezebel's Daughter,British,0.118574306328,family,1880,1880,3,0.0364082870784,0.060167390855,0.0281681782092,0.118574306328,0.0176120050755,0.0585941115515,0.0415025297298,0.0874184304976,0.0789842763324,0.034789504543,0.0340670360654,0.0397087430218,0.0638332028865,0.0457207324065,0.0631629736643,0.0751194416541,0.0261047405254,0.0279541072141,0.0417187450124,0.0376515369579,0.0218470238048,0.0256393395779,0.0168109827367,0.0364895856139,0.0387295592409,0.0178163087516,0.032923112012,0.0843787140337,0.0141469102404,0.0446486169794,0.0393191556634,0.0230733957227,0.0151044913752,0.0617229466243,0.0406353435992,0.0190667512725,0.0905339098919,0.0142270021754,0.0826113804291
1101,Wilkie Collins,The Dead Alive,British,0.147510770632,sailor,1874,1880,0,0.0290570306161,0.101453483351,0.0330816655576,0.120909298872,0.0124978397982,0.088155585011,0.0680271576381,0.0912469182728,0.147510770632,0.0580503829694,0.0463760647255,0.0465801169659,0.0201011195576,0.0443950727759,0.0854134310277,0.0608174952008,0.0239410517122,0.0243832651637,0.122201976698,0.0428646430985,0.0339778545327,0.0326963448455,0.0591671518404,0.0204335580147,0.0180633127349,0.0432190053637,0.0163627946458,0.0522378473953,0.0262803180941,0.0475133447184,0.0501081517922,0.0243741748747,0.0223330274449,0.0789721013637,0.0103663909179,0.0280075224917,0.0581641591314,0.00165460560111,0.0420778295963
1102,Wilkie Collins,Hide and Seek,British,0.127843423647,art,1854,1860,0,0.040705948607,0.101701728711,0.0268515352411,0.120323534652,0.0223322189271,0.0563917951768,0.0578971686308,0.127843423647,0.122466369268,0.0507746406284,0.0496039090081,0.035571413587,0.0322443458876,0.0623948098964,0.0849032645038,0.0719870148975,0.0177697703165,0.041323514009,0.0975846418108,0.0599413400194,0.0334811413767,0.024691515041,0.0665040258079,0.0249648807213,0.0318673047832,0.0457281134135,0.0374595004574,0.0507023857267,0.0505856860725,0.0385888197814,0.0541532045114,0.0251214056883,0.0242828557615,0.0842546442045,0.0196189140139,0.0278778662527,0.0756043699087,0.00353172838852,0.0608390235332
1103,Willa Cather,Youth and the Bright Medusa,American,0.137939001107,art,1920,1920,4,0.0330803030595,0.0363250705307,0.0556621316088,0.0494488899659,0.011554044744,0.0561858341496,0.0226262577364,0.137939001107,0.0355867074907,0.0351770392901,0.0277326710159,0.0333381389249,0.0143890825655,0.0742069815118,0.0288123871994,0.0316153030642,0.0174742773816,0.0346539612914,0.0533000192296,0.0341325631004,0.0332598569156,0.013264343635,0.0244351853509,0.0223766458105,0.0170331605024,0.0181031290027,0.0115689402296,0.0550797990089,0.0313084282432,0.0166999474425,0.0470255438205,0.0164092392335,0.0121189470001,0.0453354753908,0.0183210236703,0.0246788017723,0.0982952026464,0.0264417563601,0.0909650171183
1104,Willa Cather,One of Ours,American,0.127159988122,factory,1922,1930,4,0.109423700305,0.0660480631973,0.0936409748746,0.0677226750345,0.0200759081902,0.115053043095,0.0474099615712,0.0829114155821,0.0830802155176,0.0593452925234,0.0731225751046,0.0441162628263,0.0208883722465,0.127159988122,0.0352488475303,0.0340594598729,0.00318815433522,0.0473406006773,0.0351070588808,0.0700774458483,0.00608932717606,0.0255415575503,0.0379965421991,0.0346211572895,0.0455086508645,0.0279269578464,0.042417509271,0.0554791489693,0.0227806255644,0.0341125530673,0.0512586384863,0.0177762969734,0.0315146092349,0.0549968986077,0.031797048828,0.0322594110443,0.0900516552195,0.022483400877,0.0738871731548
1105,Willa Cather,O Pioneers!,American,0.0874536912024,sailor,1913,1920,0,0.0337545838284,0.0712015573692,0.0388092333793,0.0706783074691,0.00461059103345,0.0267415497053,0.0436497697352,0.0324195661753,0.0874536912024,0.0193296771681,0.0248198675181,0.00587164495825,0.00528963353922,0.0356171548021,0.0528692290958,0.0349459770318,0.00793712800424,0.0160140097774,0.0632392337284,0.0249464564384,0.00401774393873,0.0115886499009,0.0206897070699,0.0111004825634,0.0169098759758,0.00821263367923,0.0132655841138,0.0203066710971,0.0654711985295,0.0128877036446,0.0277150251003,0.00845726041731,0.0101911954964,0.0420956542423,0.00971101442038,0.010074939023,0.020135739303,0.000498445571913,0.0139378816217
1106,Willa Cather,My Antonia,American,0.0864835176752,sailor,1918,1920,0,0.0355669285499,0.0512766042497,0.0251046775406,0.083855113567,0.00548381515068,0.0331652418103,0.0331039427257,0.0285406307358,0.0864835176752,0.0213543548525,0.0261967256364,0.0117843431199,0.00634350770112,0.0337609040581,0.0312458100046,0.0247736324253,0.00207536291005,0.0205185496053,0.0423936252386,0.0316944802751,0.00503812332867,0.0101459155315,0.0213895563377,0.00775189423633,0.0113238818581,0.0112778796986,0.00921706350607,0.0144887360536,0.0329534168814,0.0146556020618,0.030470990042,0.0292469726111,0.00897629902078,0.0302476818183,0.00456649959501,0.01339630462,0.0402781178753,0.00450272491516,0.0228259983733
1107,Willa Cather,Song of the Lark,American,0.0944378027512,sailor,1915,1920,0,0.0153794192423,0.0716864410762,0.0393708063961,0.0730669524399,0.00989397428043,0.0350643206296,0.0444509741979,0.0889592719846,0.0944378027512,0.0298341173325,0.0346317946121,0.0196514377366,0.0118962974997,0.0510686729805,0.0531554512922,0.0480262285288,0.00320175046413,0.025619797594,0.0793181443987,0.0323494029808,0.00912830045873,0.0127960395575,0.022115536295,0.0188908945528,0.0132198241967,0.0129807002691,0.00904943754052,0.0253907950618,0.0592553445307,0.0233285711595,0.0383828090315,0.0194829030047,0.012835919665,0.0474981198634,0.00945377607398,0.00723660355086,0.0220543059547,0.0053188024329,0.0301289399427
1108,William Dean Howells,Italian Journeys,American,0.225542527431,art,1867,1870,2,0.130382518526,0.152416667968,0.0618691369916,0.115211937007,0.046965812758,0.176584818986,0.114779612334,0.225542527431,0.0728788954596,0.169149465625,0.214309190394,0.13009186524,0.0660085435127,0.147069006728,0.080180483264,0.133024370762,0.00844531057007,0.0688255070945,0.123498651968,0.182038802536,0.0644481554785,0.125526622137,0.0581129296492,0.0812567785554,0.0724138719783,0.0876943097587,0.0328599313724,0.0920817822628,0.057496595775,0.0537040277727,0.192727468648,0.0816325360367,0.0490506629074,0.127736205476,0.109074923438,0.077770102427,0.117082023854,0.0118768083428,0.158175358082
1109,William Dean Howells,The Rise of Silas Lapham,American,0.106405133078,ebooks-unzipped/chance_and_luck.tex,1885,1890,4,0.0477529182635,0.0437029924326,0.0337744705279,0.0653833987082,0.0248853182331,0.0564038056275,0.0346376288478,0.0861827596073,0.0602230170087,0.031612861645,0.0374843920927,0.0654574534269,0.0301527573222,0.0729563363695,0.0632123171343,0.0469773613239,0.0282379142707,0.0443166885734,0.0718651002843,0.0431140913404,0.0223330363189,0.0222174589178,0.0335148067425,0.0286731630672,0.0270693613708,0.0424849373546,0.0340036440357,0.0415811019258,0.0262988726847,0.0227146029075,0.0488765707403,0.048683381632,0.060455349515,0.0568305297893,0.0319497515082,0.0432841415034,0.106405133078,0.00429680813977,0.0726088411387
1110,William Dean Howells,A Pair of Patient Lovers,American,0.0765189789636,art,1901,1910,4,0.0293359839132,0.0345286095881,0.0327099012917,0.0563107779883,0.0222637301708,0.0556992244436,0.0327977864008,0.0765189789636,0.0178548801277,0.0197124180815,0.0527550744388,0.0333038461502,0.0238368085667,0.039160381789,0.0714065360032,0.0451511408176,0.0321328398874,0.023109301326,0.0372158076878,0.0339602403397,0.0095088528069,0.0121125852838,0.021908166031,0.018606145893,0.0205080849701,0.0287250210865,0.0181353341233,0.0494742255119,0.0353169053362,0.0153789923486,0.0473660937385,0.0134216314016,0.0233072532885,0.0306097986697,0.0202918760166,0.0319072588802,0.0545681175249,0.0048060011871,0.0470896812699
1111,William Dean Howells,"The Daughter of the Storage, And Other Things in Prose and Verse",American,0.120300363509,art,1915,1920,4,0.0655868448501,0.0461977920699,0.0445543939828,0.0771459520524,0.0439278770389,0.0781755178444,0.0371808362643,0.120300363509,0.0814862265429,0.0498391453792,0.0751850087253,0.100332863029,0.0458185135,0.0625524977901,0.0428413721101,0.0826491532477,0.00627849622053,0.0356058703567,0.118304074071,0.0576588559064,0.079785267236,0.0186456023908,0.037242961795,0.0352878435144,0.0268823222966,0.0202041791951,0.0129302222252,0.0750314328938,0.0707858267549,0.0262466541936,0.0664258933978,0.0341668966227,0.0202905867339,0.0557906285758,0.0422675417326,0.0299946161829,0.114638170795,0.0115623049878,0.0798008776352
1112,William Dean Howells,Fennel and Rue,American,0.108896159378,novel,1908,1910,0,0.00788013687912,0.0588899431066,0.00799689212901,0.0552536017204,0.00632877075698,0.0220124596998,0.0403568257591,0.0491773199625,0.0884688208638,0.0135201542452,0.0130457590598,0.0550923955492,0.00953144817026,0.0198072308474,0.0539336817008,0.0257998820944,0.0044302658071,0.00907058441586,0.108896159378,0.0112294598613,0.041659185631,0.00520332680935,0.0104008363233,0.0054531195413,0.00958577501606,0.0114570595836,0.00590246077318,0.0128067481547,0.052856176094,0.0110075910618,0.0241332109203,0.0133202047248,0.00815334432939,0.0305145887236,0.00702077232175,0.0106206531154,0.0274059920152,0.00389965953151,0.0276377890688
1113,William Dean Howells,"The Landlord at Lion's Head, Volume 2",American,0.0691898950449,ebooks-unzipped/chance_and_luck.tex,1896,1900,4,0.025760587087,0.0325297996609,0.016773913594,0.0489529158059,0.0109266748185,0.0427444557425,0.0393442531616,0.0650726385291,0.0276338978555,0.0284869054293,0.0403673231501,0.0154957047213,0.0417859892286,0.0287461582332,0.0433687282102,0.0587406121893,0.0157431382971,0.0171183522622,0.0281248972949,0.0311782918892,0.00994987461261,0.0193636261997,0.0260003112793,0.025699736678,0.0168440489931,0.012355209113,0.00682026700851,0.0337982575787,0.0420241368549,0.0242681630089,0.0330163074199,0.0174083357434,0.0390830772111,0.0398578543109,0.0218060453376,0.0146468222251,0.0691898950449,0.00292872339965,0.053666811513
1114,William Dean Howells,A Hazard Of New Fortunes,American,0.269289187858,literature,1890,1890,4,0.0912866486463,0.074326175257,0.0428727513302,0.0954141122393,0.0270267647014,0.0852696607975,0.0677841970433,0.19096586631,0.0413619015053,0.064056869881,0.0901057915756,0.269289187858,0.0347243620005,0.0981493170548,0.0626064284652,0.0694825220533,0.0149437593176,0.0529859424351,0.157541593478,0.0786696950764,0.105810968734,0.0352037670585,0.0334458044652,0.0633222632289,0.041115153702,0.0298985432067,0.0175029684064,0.0636325700826,0.0738434521679,0.0381562561237,0.0932318405864,0.0490281862898,0.0627075960442,0.125890454508,0.0433124650376,0.0264183017297,0.133255406789,0.00640068265097,0.108567207218
1115,William Dean Howells,The Leatherwood God,American,0.0663501362214,novel,1916,1920,0,0.0161727184291,0.0582974629554,0.00701604141863,0.0472419377072,0.00391319706251,0.0173935766207,0.0351747870398,0.0216010393562,0.0554344837989,0.00970413922568,0.0288181318385,0.00575001781055,0.00529836658422,0.0154738519546,0.0434273717752,0.0263508485319,0.00158155174177,0.00534654250259,0.0663501362214,0.0212013861466,0.00616711814811,0.00963005927074,0.0145018872869,0.00929673794749,0.010259988991,0.00656275449578,0.00499797666352,0.00628429198222,0.0424812298965,0.00591864384215,0.0266507891452,0.00580643650367,0.0111486443753,0.0232701598506,0.00904019411523,0.00396051381112,0.0126536869083,0.00307364030788,0.0080252380921
1116,William Dean Howells,The Lady of the Aroostook,American,0.0881923821411,novel,1879,1880,0,0.0119703490113,0.0723554640533,0.0101253210015,0.0557454216426,0.00790730243713,0.0221268543147,0.0391103098019,0.0410447749011,0.0773576239111,0.0144603766425,0.0140094013862,0.0173291497006,0.0119970533571,0.0172331056659,0.0618913910405,0.0307656760112,0.00365544892114,0.00733130111117,0.0881923821411,0.0146952370062,0.014024284824,0.0104642895819,0.0178256938019,0.00722223066228,0.008848488431,0.00969843223934,0.00330963577823,0.0168129896403,0.0770114120786,0.0151748029119,0.0215491299287,0.00830657160835,0.0064032006452,0.0349810802684,0.00740501326755,0.00662000045458,0.0143110566649,0.000664968628743,0.0126467377955
1117,William Dean Howells,A Modern Instance,American,0.0968870772466,novel,1882,1890,0,0.0234035477733,0.0813703189181,0.0128776777696,0.0797610428285,0.0191375503668,0.0358885578391,0.0479252181402,0.0573083762953,0.076634084218,0.0290183607645,0.041023378235,0.0406380584049,0.0149447218846,0.0365841592777,0.0616195513297,0.0395132722163,0.00502143255542,0.0180207187783,0.0968870772466,0.0332107415483,0.0162713181085,0.0160751453538,0.0234514503617,0.0226244634896,0.0201314206658,0.0133941771314,0.00554206533045,0.0182024430869,0.0603899825352,0.0234074135774,0.0444242639259,0.0161082205407,0.0199440214949,0.0525790195875,0.016426894542,0.00660129355499,0.0337214398893,0.00219062240585,0.0275670922326
1118,William Dean Howells,Questionable Shapes,American,0.0833800787161,novel,1903,1910,0,0.0153153940352,0.0688565340526,0.0104821582989,0.0587288926888,0.021414850855,0.0253708809848,0.0410432564404,0.0563370848109,0.0526401710565,0.0147121696943,0.0196508783118,0.0248797851969,0.0402763390987,0.0136509011384,0.0708366307035,0.0396457510344,0.00583619393416,0.0130764913304,0.0833800787161,0.0172897332846,0.0198240484926,0.008287421153,0.0261433764499,0.00650328742356,0.0114149313537,0.0165325873752,0.00644919168318,0.0205063324989,0.0505605363829,0.0159956505689,0.0296884812211,0.0245315311175,0.00911136571424,0.0360871188358,0.00650398049936,0.0123893271307,0.0281131227132,0.000837470924505,0.0244208875122
1119,William F. Nolan,Of Time and Texas,American,0.0489762279252,taste,2009,3000,1,0.0173043603838,0.022901924682,0.0322206294774,0.024127763446,0.00109317875951,0.00769506942413,0.00149178306514,0.0109867168439,0.0,0.0259756588958,0.0100647466692,0.00696661621587,0.0043974691633,0.0,0.0,0.0124048344162,0.0,0.0,0.00470064476608,0.0169679304546,0.00429491868288,0.0,0.0132614777271,0.00735248894994,0.00254408072128,0.0311894944178,0.0,0.0489762279252,0.0,0.0,0.00971500804789,0.019011662041,0.0,0.00608476152844,0.0,0.0382597413427,0.0257510191498,0.00023073728262,0.00494103560572
1120,William Gilmore Simms,Guy Rivers: A Tale of Georgia,American,0.148218733122,ebooks-unzipped/chance_and_luck.tex,1834,1850,3,0.09797772146,0.130529128028,0.0418476249342,0.143255944967,0.0526590872011,0.123304099039,0.0946903192598,0.103644795516,0.0504063220678,0.0937955406344,0.0648109540271,0.0368247403017,0.0338101221305,0.0999854093676,0.0860630413444,0.0751284136212,0.0286973386793,0.0867936952102,0.0553519846923,0.103989559639,0.0244511626863,0.0844265774533,0.0506505748737,0.0301834716605,0.0597517384452,0.0502453376527,0.0551374879855,0.0710380402715,0.0378139870448,0.0508905262146,0.0773743020996,0.0285674384961,0.0204431759003,0.119699610931,0.067400851317,0.0591209572996,0.148218733122,0.00725328308695,0.117250040315
1121,William Godwin,"Damon and Delia, A Tale",British,0.118689135964,ebooks-unzipped/chance_and_luck.tex,1784,1800,3,0.0388806419888,0.0453144989535,0.0350236266546,0.0805003412713,0.0241805191287,0.0663338241387,0.0658907389628,0.0659543484723,0.0291493253296,0.0790112135122,0.0264042879354,0.0558816757124,0.0223537993336,0.0383342930313,0.0440366323468,0.0468684417439,0.00621148358522,0.0394946108494,0.0430066330134,0.0482694730333,0.0123837878246,0.0122511830698,0.0158507504272,0.027781082777,0.0226936189567,0.0157344290714,0.020131560485,0.0440018482396,0.0462906498302,0.0170978861339,0.0587583201162,0.0149228812995,0.00937992132098,0.0473656734405,0.0591603845116,0.0199857098281,0.118689135964,0.00584001488182,0.0645680354921
1122,William Godwin,"St. Leon, A Tale of the Sixteenth Century",British,0.232610298509,ebooks-unzipped/1228.txt,1799,1800,3,0.118933833543,0.163467055753,0.0658934787386,0.162031143983,0.0381114055785,0.156653026731,0.0965624665949,0.149130528151,0.0600381966104,0.118485055145,0.0712847266818,0.0746641948392,0.0741237229827,0.127495236914,0.106307776582,0.105263436913,0.0296350153766,0.126002060837,0.0626200265812,0.0842911573879,0.0455867537203,0.0978262458628,0.0937345084092,0.0507347762838,0.111874033795,0.206649640156,0.119908276678,0.0875624125003,0.0845615708019,0.156029819937,0.138467800033,0.0239604402275,0.0451068620349,0.170143512856,0.0632824490998,0.232610298509,0.213472742857,0.00868165826986,0.136012460006
1123,William Godwin,Lives of the Necromancers,British,0.25428341272,ebooks-unzipped/chance_and_luck.tex,1834,1850,2,0.0973064074645,0.14578807233,0.0931284433505,0.127701479199,0.0945624042898,0.162211977801,0.0875733628903,0.207483253228,0.0465246932267,0.124444237344,0.133824565173,0.100472052357,0.141756406584,0.135009139768,0.112498917608,0.116982353201,0.0533679851819,0.0962693885898,0.0869981761222,0.0987495662818,0.0674318881002,0.10619119009,0.077614255314,0.0728450138215,0.0998987793835,0.136270550577,0.0744795852375,0.11623504387,0.0709699136914,0.090558831933,0.183519758774,0.0641501460813,0.0500895549096,0.131734503074,0.123082612443,0.154270110379,0.25428341272,0.0134267322701,0.242014642893
1124,William Harrison Ainsworth,"Guy Fawkes, or The Gunpowder Treason",British,0.126452702408,sailor,1841,1850,2,0.0426889310323,0.0546270052918,0.0307533468266,0.0382149686369,0.0122798610857,0.0926208787118,0.0567746240714,0.0659064107397,0.126452702408,0.0554917577513,0.0521936916926,0.0129987503811,0.0166790331827,0.0614634916994,0.0538757982472,0.0317327728858,0.0261272026325,0.0326645636877,0.0107492688569,0.0309172544729,0.0071071193629,0.0134919474573,0.0131346058267,0.0139832093535,0.0187230903756,0.0253300698885,0.00837628477004,0.0260616201715,0.0191800584039,0.0302281356835,0.0373272175317,0.00907829198252,0.0127428417756,0.0513782052382,0.0176550719513,0.0271318622422,0.0671771927185,0.00437315315799,0.057239185748
1125,William Harrison Ainsworth,The Manchester Rebels of the Fatal '45,British,0.123019718459,world war one,1874,1880,2,0.0224523641909,0.0514753001998,0.0230549627765,0.0271768794199,0.00487703720911,0.123019718459,0.0488939773108,0.0458787329379,0.0206365355006,0.043593053674,0.036386146643,0.00763960913656,0.00812361315936,0.032804490521,0.0286071637282,0.0232225768582,0.00656994399146,0.0259995586141,0.0137974104554,0.0313029884964,0.019503800616,0.0082721988897,0.00587793137544,0.02041456374,0.0242580547716,0.0129718354015,0.00661755800006,0.0153504571759,0.0189480450899,0.0115741364439,0.0432585704531,0.00618721315795,0.00744360916904,0.0307162543122,0.0299749363444,0.0171138366583,0.0590222464977,0.00159686975543,0.0470432253922
1126,William Harrison Ainsworth,"Boscobel: or, the royal oak, A tale of the year 1651",British,0.116903733833,world war one,1872,1880,2,0.022692699406,0.0508373894201,0.0190906407812,0.0246546349712,0.00526529382228,0.116903733833,0.048019040947,0.0533842412458,0.0194349166333,0.04304328936,0.0341833382272,0.00648563205097,0.00680337386093,0.0260241402018,0.021737425816,0.0170332852145,0.00728457382259,0.0226000304674,0.00881533471831,0.021929412854,0.00606819492637,0.00922909218715,0.00823460219961,0.00993195385499,0.011601166927,0.0131277111377,0.00456596820713,0.0139560937361,0.0137304477805,0.0128495918047,0.0480438578841,0.00663455992158,0.00539831561297,0.0215334366614,0.0199092157133,0.0168687769674,0.0496372296155,0.00734411249602,0.0393054453828
1127,William Henry Hudson,Dead Man's Plack and an Old Thorn,British,0.137234436394,ebooks-unzipped/chance_and_luck.tex,1911,1920,2,0.122408309211,0.0852308252454,0.054554851924,0.0701302920599,0.0128131075172,0.134928120978,0.0837889820696,0.116804647389,0.0263360332353,0.0812555965346,0.114826821885,0.049715429656,0.0340296957618,0.111960994279,0.0432018837567,0.0685648708274,0.00605486705505,0.0748579092862,0.0529462961813,0.087993208798,0.014976634931,0.0430479785903,0.0436777158613,0.0155536737066,0.0395613451837,0.0813179387419,0.0466257231523,0.0481194718201,0.0364160244986,0.110849981665,0.074717173244,0.0267745933343,0.0399877610954,0.0960685895335,0.0586503190823,0.0808412231322,0.137234436394,0.00679857589299,0.107847126626
1128,William Hope Hodgson,"The Boats of the ""Glen Carrig""",British,0.0930884302008,sailor,1907,1910,1,0.024152420333,0.0271586091078,0.0118052498451,0.0155741362466,0.00314426890997,0.0648742573656,0.0191700022295,0.0277208492891,0.0930884302008,0.0334370351646,0.0120309163271,0.0014986682365,0.0090984244566,0.0335578489096,0.0142652565446,0.0136541850209,0.00195132318113,0.00867037687447,0.0101534662954,0.0246478776106,0.000885824088887,0.00402454999211,0.0167237369948,0.00847169398451,0.00444331358135,0.00696299379575,0.0161323506641,0.0293825750945,0.0234029130538,0.0108210526986,0.0114942728662,0.00361925024987,0.00431494567411,0.0421400919209,0.00255914065719,0.0384777117744,0.0262099724674,0.00301642358726,0.0298159782779
1129,William Hope Hodgson,The Night Land,British,0.0675215026223,manual labor,1912,1920,2,0.0178138607274,0.014999584485,0.0211490758402,0.0147615950939,0.00273740235154,0.0228004636592,0.00677455829282,0.0124072927448,0.00430355452117,0.0255782022979,0.00974232616615,0.00243802085848,0.00540303868414,0.0284713188094,0.00376105854722,0.00606016353473,0.00116966806671,0.0349986506681,0.00579251830414,0.00551254319783,0.00282221896794,0.00209657111638,0.00848504449134,0.00163626265468,0.00597297094927,0.00809372657302,0.012179561256,0.0349509269646,0.0345202928649,0.0675215026223,0.00810651965102,0.00419477075124,0.004918966915,0.0392820996477,0.00156772410495,0.0207618071533,0.0496542368465,0.00275411318021,0.0131902302591
1130,William Hope Hodgson,"Carnacki, The Ghost Finder",British,0.0481829984664,ebooks-unzipped/chance_and_luck.tex,1913,1920,4,0.0164894604237,0.0176253404032,0.0233774295629,0.0116876527799,0.00350531001675,0.0275501307655,0.0107221746114,0.0340361082768,0.00757944930102,0.030304807698,0.0174906140953,0.00565228927405,0.012680004114,0.0408862905341,0.0252895364492,0.0202563219091,0.0257170197051,0.0218270267147,0.00884830443502,0.0348617828697,0.0028161237706,0.00377342873152,0.0122899789455,0.00937163967304,0.00394192222303,0.007835196171,0.0210180111963,0.0429072432091,0.0278531786146,0.00805098849806,0.00935327555269,0.00704642849806,0.00569022380337,0.0148259159739,0.0,0.0162721004422,0.0481829984664,0.014203072733,0.0299041218559
1131,William MacLeod Raine,"Gunsight Pass, How Oil Came to the Cattle Country and Brought a New West",American,0.0925225483978,machine,1921,1930,4,0.0533225495982,0.0380672225636,0.0925225483978,0.0228741185762,0.00587696491576,0.0446481013563,0.0221461112558,0.03100193902,0.0402494618298,0.0172213942696,0.0164308283862,0.0144584156622,0.0107659129601,0.0813287415645,0.0139472142946,0.0290897173087,0.00795841587587,0.0154490706381,0.00784169356537,0.0215556343468,0.00374053200213,0.0103964754781,0.0107209334192,0.010446953561,0.00531213768243,0.00695784861163,0.008636893492,0.0439355901872,0.0109466767635,0.0114856275652,0.016707233518,0.00369478723323,0.0126112301279,0.029447529615,0.00975073305365,0.0137722947987,0.054189801885,0.0158326576585,0.0414804399387
1132,William MacLeod Raine,"A Daughter of the Dons, A Story of New Mexico Today",American,0.0874529211756,world war one,1914,1920,4,0.0487078204405,0.0510950598689,0.0432794385124,0.0671778408189,0.00682863393309,0.0874529211756,0.0720464186661,0.0500217166359,0.0257511587886,0.0515037768051,0.0332324424177,0.0127441154265,0.0158481011652,0.0417753767073,0.0230121885008,0.063787529564,0.0136698520099,0.0435788943565,0.0298304880473,0.0493214518299,0.00776552821822,0.0371590874803,0.0171251361646,0.0180867892666,0.0209607720543,0.0126294688485,0.0234945610472,0.0390236156601,0.0115655206296,0.0137431515098,0.0491869760478,0.0228220285339,0.00688806446173,0.0362991489516,0.0143209116668,0.0174163774104,0.0501303643884,0.0221187880874,0.0412762399897
